Latitude,Longitude,Time,Address,Name
37.9184907,-122.300657,2018-12-31 16:13:51,"7400-7448 Schmidt Ln ,El Cerrito, CA 94530 ,USA",El Cerrito Foundation Memorial Grove
37.899311,-122.298936,2018-12-31 17:00:17,"2000-8000 El Cerrito Plaza ,El Cerrito, CA 94530 ,USA",El Cerrito Plaza
37.899311,-122.298936,2019-01-01 12:22:08,"2000-8000 El Cerrito Plaza ,El Cerrito, CA 94530 ,USA",El Cerrito Plaza
37.918995,-122.320315,2019-01-01 13:51:14,"5317 Creely Ave ,Richmond, CA 94804 ,USA",Arbors Apartments
37.9558843,-122.3318817,2019-01-01 18:23:07,"700 San Pablo Towne Center ,San Pablo, CA 94806 ,USA",Empire Buffet
37.952433,-122.3345099,2019-01-01 19:46:49,"13255 San Pablo Ave ,San Pablo, CA 94806 ,USA",San Pablo Lytton Casino
37.918995,-122.320315,2019-01-01 20:58:31,"5317 Creely Ave ,Richmond, CA 94804 ,USA",Arbors Apartments
37.9689812,-122.5147765,2019-01-02 08:51:24,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.9689812,-122.5147765,2019-01-02 13:03:41,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.9689812,-122.5147765,2019-01-02 17:39:30,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.918995,-122.320315,2019-01-02 18:25:59,"5317 Creely Ave ,Richmond, CA 94804 ,USA",Arbors Apartments
37.9689812,-122.5147765,2019-01-03 09:03:03,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.9689812,-122.5147765,2019-01-03 10:11:58,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.9713437,-122.5168364,2019-01-03 12:00:40,"340 3rd St ,San Rafael, CA 94901 ,USA",Whole Foods Market
37.9689812,-122.5147765,2019-01-03 12:32:14,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.8551035,-122.2520854,2019-01-03 18:56:39,"2715 Prince St ,Berkeley, CA 94705 ,USA",Chinese for Christ Berkeley Church 中华归主柏克莱教会
37.918995,-122.320315,2019-01-03 22:11:38,"5317 Creely Ave ,Richmond, CA 94804 ,USA",Arbors Apartments
37.9689812,-122.5147765,2019-01-04 09:11:13,"181 3rd St STE 100 ,San Rafael, CA 94901 ,USA",VITA Planning & Landscape Architecture
37.918995,-122.320315,2019-01-04 18:23:11,"5317 Creely Ave ,Richmond, CA 94804 ,USA",Arbors Apartments
37.8774221,-122.2686232,2019-01-05 10:05:41,"1625 Shattuck Ave # 300 ,Berkeley, CA 94709 ,USA",PlaceWorks
